t,iL,vC,Vsw,Vin
0.00018500259999999958,2.8111615,3.4985993,-0.7770611,10.0
0.00018500261562499957,2.8111613,3.4985998,-0.86058134,10.0
0.00018995558437499702,2.7130127,3.636097,-0.8596022,10.0
0.00018999899999999994,2.7121391,3.6372647,-0.8595939,10.0
0.00018999999999999998,2.7121253,3.6372917,1.8546267,10.0
0.00019000099999999997,2.7121315,3.6373186,6.3783274,10.0
0.00019000299999999995,2.7121801,3.6373723,9.997288,10.0
0.00019500099999999999,2.8527448,3.7756333,9.997148,10.0
0.00019500159667968747,2.8527615,3.7756503,9.997148,10.0
0.00019500159999998658,2.8527615,3.7756503,9.997148,10.0
0.00019500159999999775,2.8527615,3.7756503,9.997148,10.0
0.00019500159999999962,2.8527615,3.7756503,9.997148,10.0
0.0001950025999999996,2.8527408,3.7756786,-0.7774383,10.0
0.0001950026156249996,2.8527405,3.775679,-0.86096114,10.0
0.00019997058437499704,2.748137,3.9124484,-0.8599349,10.0
0.00019999899999999994,2.74753,3.9132051,-0.85992926,10.0
0.00019999999999999998,2.7475147,3.9132316,1.8543663,10.0
0.00020000099999999997,2.7475197,3.9132583,6.378192,10.0
0.00020000299999999995,2.747566,3.9133115,9.997252,10.0
0.00020500099999999996,2.8819778,4.0500326,9.997118,10.0
0.00020500159838867182,2.8819938,4.05005,9.997118,10.0
0.00020500159999999027,2.8819938,4.05005,9.997118,10.0
0.00020500159999999772,2.8819938,4.05005,9.997118,10.0
0.0002050015999999996,2.8819938,4.05005,9.997118,10.0
0.00020500259999999958,2.8819718,4.050078,-0.7777002,10.0
0.00020500261562499957,2.8819716,4.0500784,-0.86122483,10.0
0.000209985584374997,2.7709475,4.1853213,-0.8601487,10.0
0.00020999899999999994,2.7706444,4.1856728,-0.8601459,10.0
0.00020999999999999998,2.770628,4.185699,1.8541981,10.0
0.00021000099999999997,2.7706318,4.185725,6.3781047,10.0
0.00021000299999999995,2.7706757,4.1857777,9.99723,10.0
0.00021500099999999998,2.8990214,4.3201833,9.997101,10.0
0.0002150015998840332,2.8990366,4.3202,9.997101,10.0
0.00021500159999997167,2.8990366,4.3202,9.997101,10.0
0.0002150015999999903,2.8990366,4.3202,9.997101,10.0
0.00021500159999999775,2.8990366,4.3202,9.997101,10.0
0.00021500159999999962,2.8990366,4.3202,9.997101,10.0
0.0002150025999999996,2.8990135,4.320227,-0.77785164,10.0
0.0002150026156249996,2.899013,4.3202276,-0.8613773,10.0
0.00021999599999999997,2.781747,4.4530554,-0.86024934,10.0
0.00021999899999999994,2.7816758,4.453132,-0.8602487,10.0
0.00021999999999999998,2.7816582,4.453158,1.8541181,10.0
0.00022000099999999997,2.7816606,4.4531837,6.3780627,10.0
0.00022000299999999995,2.781702,4.4532347,9.997218,10.0
0.00022500099999999996,2.9041028,4.584583,9.997096,10.0
0.0002250015999908447,2.9041173,4.584599,9.997096,10.0
0.00022500159999997165,2.9041173,4.584599,9.997096,10.0
0.00022500159999999027,2.9041173,4.584599,9.997096,10.0
0.00022500159999999772,2.9041173,4.584599,9.997096,10.0
0.0002250015999999996,2.9041173,4.584599,9.997096,10.0
0.00022500259999999958,2.9040928,4.584626,-0.7778966,10.0
0.00022500261562499957,2.9040926,4.5846267,-0.8614226,10.0
0.00022999899999999994,2.7808843,4.7141185,-0.86024135,10.0
0.00022999999999999998,2.7808652,4.7141433,1.8541238,10.0
0.00023000099999999997,2.7808666,4.714168,6.3780656,10.0
0.00023000299999999995,2.7809057,4.714218,9.997219,10.0
0.00023500099999999998,2.8975143,4.841806,9.997103,10.0
0.00023500159999918937,2.8975282,4.8418217,9.997103,10.0
0.00023500159999999775,2.8975282,4.8418217,9.997103,10.0
0.00023500159999999962,2.8975282,4.8418217,9.997103,10.0
0.0002350025999999996,2.8975027,4.8418474,-0.77783823,10.0
0.0002350026156249996,2.8975022,4.841848,-0.8613638,10.0
0.00023999899999999994,2.7685935,4.9672446,-0.8601268,10.0
0.00023999999999999998,2.7685735,4.967269,1.8542129,10.0
0.00024000099999999997,2.7685738,4.967293,6.3781123,10.0
0.00024000299999999994,2.7686107,4.967341,9.9972315,10.0
0.0002400069999999999,2.7687006,4.9674373,9.9972315,10.0
0.00024500099999999995,2.8796108,5.0905066,9.997121,10.0
0.0002450015999996066,2.8796241,5.090522,9.99712,10.0
0.0002450015999999903,2.8796241,5.090522,9.99712,10.0
0.0002450015999999977,2.8796241,5.090522,9.99712,10.0
0.00024500159999999956,2.8796241,5.090522,9.99712,10.0
0.0002450025999999996,2.8795974,5.090547,-0.77767897,10.0
0.00024500261562499957,2.879597,5.0905476,-0.8612035,10.0
0.00024999900000000004,2.745188,5.2112093,-0.85990715,10.0
0.00025,2.7451668,5.2112327,1.8543833,10.0
0.000250001,2.745166,5.2112556,6.3782005,10.0
0.00025000300000000005,2.7452009,5.211302,9.997254,10.0
0.0002500220000000002,2.7456071,5.2117405,9.997254,10.0
0.00025500100000000003,2.8508048,5.329428,9.997149,10.0
0.0002550015999999718,2.8508172,5.3294425,9.997149,10.0
0.0002550015999999904,2.8508172,5.3294425,9.997149,10.0
0.00025500159999999785,2.8508172,5.3294425,9.997149,10.0
0.0002550015999999997,2.8508172,5.3294425,9.997149,10.0
0.0002550025999999997,2.8507895,5.329467,-0.7774207,10.0
0.0002550026156249997,2.850789,5.3294673,-0.86094344,10.0
0.00025999899999999985,2.7111077,5.4448004,-0.8595841,10.0
0.00026000000000000003,2.7110856,5.4448223,1.8546343,10.0
0.000260001,2.7110837,5.4448442,6.378331,10.0
0.0002600029999999999,2.7111163,5.4448886,9.997289,10.0
0.0002600369999999999,2.711808,5.445636,9.997288,10.0
0.000265001,2.811563,5.557405,9.997189,10.0
0.0002650015999999717,2.8115747,5.557419,9.997189,10.0
0.00026500159999999034,2.8115747,5.557419,9.997189,10.0
0.00026500159999999777,2.8115747,5.557419,9.997189,10.0
0.0002650015999999996,2.8115747,5.557419,9.997189,10.0
0.00026500259999999963,2.811546,5.5574417,-0.7770646,10.0
0.0002650026156249996,2.8115456,5.557442,-0.86058486,10.0
0.000269999,2.6668448,5.6669006,-0.8591583,10.0
0.00026999999999999995,2.6668217,5.666921,1.8549647,10.0
0.00027000099999999996,2.6668189,5.666942,6.378503,10.0
0.000270003,2.6668496,5.6669836,9.997334,10.0
0.0002700520000000003,2.6677978,5.668002,9.997333,10.0
0.000275001,2.7624018,5.773369,9.997237,10.0
0.0002750015999999717,2.7624133,5.7733817,9.997237,10.0
0.00027500159999999037,2.7624133,5.7733817,9.997237,10.0
0.0002750015999999978,2.7624133,5.7733817,9.997237,10.0
0.00027500159999999964,2.7624133,5.7733817,9.997237,10.0
0.00027500259999999966,2.7623835,5.7734036,-0.77661145,10.0
0.00027500261562499965,2.762383,5.7734036,-0.8601286,10.0
0.000279999,2.6129394,5.876491,-0.8586301,10.0
0.00028,2.6129155,5.8765106,1.8553743,10.0
0.000280001,2.6129117,5.87653,6.3787146,10.0
0.000280003,2.6129403,5.876569,9.997387,10.0
0.0002800670000000004,2.6141188,5.877816,9.997386,10.0
0.000285001,2.703884,5.976352,9.997296,10.0
0.0002850015999999904,2.7038946,5.976364,9.997296,10.0
0.0002850015999999978,2.7038946,5.976364,9.997296,10.0
0.00028500159999999967,2.7038946,5.976364,9.997296,10.0
0.0002850025999999997,2.703864,5.9763846,-0.7760614,10.0
0.0002850026156249997,2.7038636,5.976385,-0.85957474,10.0
0.00028500283437499967,2.703857,5.9763894,-0.8595151,10.0
0.00028999900000000004,2.5499747,6.0726566,-0.8579992,10.0
0.00029,2.5499496,6.0726748,1.8558632,10.0
0.000290001,2.549945,6.072693,6.378967,10.0
0.00029000300000000005,2.549972,6.072729,9.99745,10.0
0.0002900820000000005,2.5513575,6.074159,9.997449,10.0
0.00029500100000000003,2.636612,6.165491,9.997363,10.0
0.0002950015999999718,2.6366222,6.1655025,9.997363,10.0
0.0002950015999999904,2.6366222,6.1655025,9.997363,10.0
0.00029500159999999785,2.6366222,6.1655025,9.997363,10.0
0.0002950015999999997,2.6366222,6.1655025,9.997363,10.0
0.0002950025999999997,2.6365907,6.1655216,-0.77541417,10.0
0.0002950026156249997,2.6365902,6.165522,-0.858923,10.0
0.0002950045843749997,2.6365285,6.1655593,-0.8588626,10.0
0.00029999899999999985,2.4785724,6.2545857,-0.85726464,10.0
0.00030000000000000003,2.4785466,6.2546024,1.8564321,10.0
0.000300001,2.4785411,6.254619,6.3792596,10.0
0.0003000029999999999,2.4785664,6.2546525,9.997521,10.0
0.0003000970000000002,2.4801385,6.256217,9.9975195,10.0
0.000305001,2.5612254,6.340029,9.997438,10.0
0.0003050015999999717,2.5612352,6.3400393,9.997438,10.0
0.00030500159999999034,2.5612352,6.3400393,9.997438,10.0
0.00030500159999999777,2.5612352,6.3400393,9.997438,10.0
0.0003050015999999996,2.5612352,6.3400393,9.997438,10.0
0.0003050025999999996,2.561203,6.340057,-0.774669,10.0
0.0003050026156249996,2.5612025,6.3400574,-0.85817266,10.0
0.0003050155843749996,2.5607848,6.3402843,-0.85810864,10.0
0.000309999,2.399388,6.4215755,-0.8564248,10.0
0.00030999999999999995,2.3993616,6.4215903,1.8570817,10.0
0.00031000099999999996,2.3993554,6.4216056,6.3795924,10.0
0.000310003,2.3993793,6.421636,9.997601,10.0
0.00031011200000000057,2.401121,6.4232836,9.997599,10.0
0.000315001,2.478395,6.4993153,9.997521,10.0
0.0003150015999999717,2.4784045,6.499325,9.997521,10.0
0.00031500159999999037,2.4784045,6.499325,9.997521,10.0
0.0003150015999999978,2.4784045,6.499325,9.997521,10.0
0.00031500159999999964,2.4784045,6.499325,9.997521,10.0
0.00031500259999999965,2.4783714,6.499341,-0.7738245,10.0
0.00031500261562499964,2.478371,6.499341,-0.8573223,10.0
0.0003150305843749997,2.4774504,6.499788,-0.8572529,10.0
0.000319999,2.3131065,6.57303,-0.8554776,10.0
0.00031999999999999997,2.3130794,6.5730433,1.8578138,10.0
0.000320001,2.3130724,6.573057,6.379966,10.0
0.000320003,2.3130949,6.573084,9.997687,10.0
0.00032012700000000067,2.3149922,6.574763,9.997685,10.0
0.000325001,2.3888183,6.64281,9.997611,10.0
0.00032500159999997175,2.388827,6.6428185,9.997611,10.0
0.0003250015999999904,2.388827,6.6428185,9.997611,10.0
0.0003250015999999978,2.388827,6.6428185,9.997611,10.0
0.00032500159999999966,2.388827,6.6428185,9.997611,10.0
0.0003250025999999997,2.3887935,6.6428328,-0.77287894,10.0
0.00032500261562499967,2.388793,6.642833,-0.85637003,10.0
0.0003250455843749998,2.3873515,6.64345,-0.85629475,10.0
0.00032999900000000004,2.2204363,6.708463,-0.85442,10.0
0.00033,2.2204087,6.708475,1.8586302,10.0
0.000330001,2.2204013,6.708487,6.38038,10.0
0.00033000300000000005,2.2204225,6.708511,9.99778,10.0
0.00033014200000000077,2.2224653,6.7101674,9.997778,10.0
0.000335001,2.2932138,6.770081,9.997706,10.0
0.00033500159999997177,2.2932224,6.7700887,9.997706,10.0
0.0003350015999999904,2.2932224,6.7700887,9.997706,10.0
0.00033500159999999785,2.2932224,6.7700887,9.997706,10.0
0.0003350015999999997,2.2932224,6.7700887,9.997706,10.0
0.0003350025999999997,2.2931883,6.7701015,-0.77182984,10.0
0.0003350026156249997,2.2931879,6.7701015,-0.85531354,10.0
0.0003350605843749999,2.2912102,6.7708387,-0.8552316,10.0
0.00033999899999999985,2.1221063,6.827498,-0.8532485,10.0
0.00034,2.122078,6.8275084,1.8595334,10.0
0.000340001,2.1220698,6.8275185,6.380836,10.0
0.0003400029999999999,2.12209,6.827539,9.997878,10.0
0.0003401570000000005,2.1242716,6.8291197,9.997876,10.0
0.000345001,2.1923182,6.880806,9.9978075,10.0
0.00034500159999996426,2.1923265,6.8808126,9.9978075,10.0
0.00034500159999999034,2.1923265,6.8808126,9.9978075,10.0
0.00034500159999999776,2.1923265,6.8808126,9.9978075,10.0
0.0003450015999999996,2.1923265,6.8808126,9.9978075,10.0
0.0003450025999999996,2.1922917,6.8808236,-0.7706741,10.0
0.0003450026156249996,2.1922913,6.880824,-0.85414964,10.0
0.0003450755843749999,2.1897662,6.8816295,-0.85406023,10.0
0.000349999,2.0188584,6.9298663,-0.8519584,10.0
0.00034999999999999994,2.0188298,6.929875,1.8605267,10.0
0.00035000099999999996,2.0188212,6.9298835,6.381335,10.0
0.000350003,2.0188406,6.9299006,9.997981,10.0
0.00035017200000000086,2.0211575,6.931352,9.997979,10.0
0.00035500099999999997,2.086879,6.97477,9.997913,10.0
0.00035500159999972587,2.0868871,6.974776,9.997913,10.0
0.0003550015999999717,2.0868871,6.974776,9.997913,10.0
0.0003550015999999866,2.0868871,6.974776,9.997913,10.0
0.00035500159999999036,2.0868871,6.974776,9.997913,10.0
0.0003550015999999978,2.0868871,6.974776,9.997913,10.0
0.00035500159999999963,2.0868871,6.974776,9.997913,10.0
0.00035500259999999965,2.086852,6.9747853,-0.76940817,10.0
0.00035500261562499964,2.0868514,6.9747853,-0.85287464,10.0
0.000355090584375,2.083771,6.9756083,-0.85277694,10.0
0.000359999,1.9114456,7.015406,-0.8505443,10.0
0.00035999999999999997,1.9114165,7.015413,1.8616142,10.0
0.000360001,1.9114076,7.01542,6.381878,10.0
0.000360003,1.9114262,7.0154333,9.998089,10.0
0.00036018700000000096,1.9138786,7.0167036,9.998086,10.0
0.000365001,1.9776518,7.051865,9.998022,10.0
0.0003650015999997259,1.9776597,7.0518694,9.998022,10.0
0.00036500159999997174,1.9776597,7.0518694,9.998022,10.0
0.00036500159999998665,1.9776597,7.0518694,9.998022,10.0
0.0003650015999999904,1.9776597,7.0518694,9.998022,10.0
0.0003650015999999978,1.9776597,7.0518694,9.998022,10.0
0.00036500159999999966,1.9776597,7.0518694,9.998022,10.0
0.0003650025999999997,1.9776243,7.0518775,-0.7680274,10.0
0.00036500261562499967,1.9776237,7.0518775,-0.85148406,10.0
0.0003651055843750001,1.9739832,7.052666,-0.85137695,10.0
0.00036999900000000003,1.8006247,7.084061,-0.84899944,10.0
0.00037,1.8005953,7.0840664,1.8628005,10.0
0.000370001,1.8005861,7.0840716,6.382467,10.0
0.00037000300000000004,1.8006041,7.084082,9.998199,10.0
0.00037020200000000106,1.8031955,7.08512,9.998197,10.0
0.000375001,1.8653945,7.112086,9.998135,10.0
0.00037500159999997177,1.8654021,7.1120896,9.998135,10.0
0.0003750015999999867,1.8654021,7.1120896,9.998135,10.0
0.0003750015999999904,1.8654021,7.1120896,9.998135,10.0
0.00037500159999999784,1.8654021,7.1120896,9.998135,10.0
0.0003750015999999997,1.8654021,7.1120896,9.998135,10.0
0.0003750025999999997,1.8653665,7.1120954,-0.7665266,10.0
0.0003750026156249997,1.865366,7.112096,-0.8499725,10.0
0.0003751205843750002,1.8611641,7.1128,-0.84985477,10.0
0.00037999899999999984,1.6871533,7.135879,-0.8473159,10.0
0.00038,1.6871238,7.1358824,1.8640916,10.0
0.000380001,1.6871144,7.1358857,6.3831034,10.0
0.0003800029999999999,1.6871319,7.135893,9.998313,10.0
0.0003802170000000008,1.6898694,7.1366506,9.99831,10.0
0.000385001,1.7508628,7.15553,9.998249,10.0
0.00038500159999972584,1.7508705,7.155533,9.998249,10.0
0.0003850015999999717,1.7508705,7.155533,9.998249,10.0
0.00038500159999999033,1.7508705,7.155533,9.998249,10.0
0.00038500159999999776,1.7508705,7.155533,9.998249,10.0
0.0003850015999999996,1.7508705,7.155533,9.998249,10.0
0.0003850025999999996,1.7508346,7.155537,-0.7648993,10.0
0.0003850026156249996,1.750834,7.155537,-0.8483335,10.0
0.0003851355843750002,1.7460731,7.156109,-0.8482037,10.0
0.000389999,1.571785,7.1710052,-0.84548384,10.0
0.00038999999999999994,1.5717553,7.171007,1.8654945,10.0
0.00039000099999999995,1.5717458,7.1710086,6.383791,10.0
0.000390003,1.5717629,7.1710124,9.998428,10.0
0.00039023200000000115,1.5746567,7.171444,9.9984255,10.0
0.00039500099999999997,1.6348064,7.1823926,9.998364,10.0
0.0003950015999993086,1.6348139,7.182394,9.998365,10.0
0.00039500159999972587,1.6348139,7.182394,9.998365,10.0
0.0003950015999999643,1.6348139,7.182394,9.998365,10.0
0.0003950015999999717,1.6348139,7.182394,9.998365,10.0
0.0003950015999999866,1.6348139,7.182394,9.998365,10.0
0.00039500159999999036,1.6348139,7.182394,9.998365,10.0
0.0003950015999999978,1.6348139,7.182394,9.998365,10.0
0.00039500159999999963,1.6348139,7.182394,9.998365,10.0
0.00039500259999999965,1.634778,7.182397,-0.76313794,10.0
0.00039500261562499964,1.6347774,7.182397,-0.84655935,10.0
0.0003951505843750003,1.6294631,7.182789,-0.846416,10.0
0.00039757479218750015,1.542374,7.187678,-0.84499526,10.0
0.000399999,1.4552644,7.1896825,-0.8434916,10.0
0.00039999999999999996,1.4552345,7.189683,1.8670177,10.0
0.000400001,1.4552249,7.189683,6.384533,10.0
0.000400003,1.4552419,7.1896834,9.998545,10.0
0.00040024700000000125,1.4583055,7.189746,9.998542,10.0
0.000405001,1.517964,7.192962,9.998482,10.0
0.00040500159999954706,1.5179715,7.192963,9.998482,10.0
0.0004050015999997259,1.5179715,7.192963,9.998482,10.0
0.0004050015999999643,1.5179715,7.192963,9.998482,10.0
0.00040500159999997174,1.5179715,7.192963,9.998482,10.0
0.00040500159999998665,1.5179715,7.192963,9.998482,10.0
0.0004050015999999904,1.5179715,7.192963,9.998482,10.0
0.0004050015999999978,1.5179715,7.192963,9.998482,10.0
0.00040500159999999966,1.5179715,7.192963,9.998482,10.0
0.00040500259999999967,1.5179355,7.192964,-0.7612337,10.0
0.00040500261562499966,1.517935,7.192964,-0.8446412,10.0
0.0004051655843750004,1.5120758,7.193133,-0.8444821,10.0
0.0004063655843750063,1.4689316,7.1939745,-0.8437334,10.0
0.00040756558437501217,1.425789,7.1941137,-0.8429623,10.0
0.00040999900000000003,1.3383236,7.1922464,-0.84132487,10.0
0.00041,1.3382938,7.192245,1.8686723,10.0
0.000410001,1.3382841,7.1922436,6.385333,10.0
0.00041000300000000004,1.3383012,7.1922407,9.998662,10.0
0.00041026200000000135,1.3415505,7.191895,9.998658,10.0
0.000415001,1.4010597,7.187619,9.998599,10.0
0.00041500159999084484,1.4010673,7.1876187,9.998599,10.0
0.0004150015999987126,1.4010673,7.1876187,9.998599,10.0
0.00041500159999918946,1.4010673,7.1876187,9.998599,10.0
0.0004150015999995471,1.4010673,7.1876187,9.998599,10.0
0.0004150015999997259,1.4010673,7.1876187,9.998599,10.0
0.00041500159999996434,1.4010673,7.1876187,9.998599,10.0
0.00041500159999997176,1.4010673,7.1876187,9.998599,10.0
0.00041500159999998667,1.4010673,7.1876187,9.998599,10.0
0.0004150015999999904,1.4010673,7.1876187,9.998599,10.0
0.00041500159999999784,1.4010673,7.1876187,9.998599,10.0
0.0004150015999999997,1.4010673,7.1876187,9.998599,10.0
0.0004150025999999997,1.4010314,7.1876183,-0.7591757,10.0
0.0004150026156249997,1.4010308,7.1876183,-0.84256816,10.0
0.0004151805843750005,1.3946384,7.187523,-0.84239095,10.0
0.00041758979218750017,1.3081259,7.1847186,-0.8407346,10.0
0.00041999899999999984,1.221678,7.179119,-0.83896613,10.0
0.00042,1.2216482,7.1791162,1.8704704,10.0
0.000420001,1.2216387,7.1791134,6.386197,10.0
0.0004200029999999999,1.2216557,7.179107,9.998778,10.0
0.00042027700000000107,1.22511,7.178319,9.998775,10.0
0.000425001,1.284799,7.166828,9.998715,10.0
0.0004250015999991894,1.2848066,7.1668267,9.998715,10.0
0.00042500159999972584,1.2848066,7.1668267,9.998715,10.0
0.0004250015999999717,1.2848066,7.1668267,9.998715,10.0
0.0004250015999999866,1.2848066,7.1668267,9.998715,10.0
0.00042500159999999033,1.2848066,7.1668267,9.998715,10.0
0.00042500159999999776,1.2848066,7.1668267,9.998715,10.0
0.0004250015999999996,1.2848066,7.1668267,9.998715,10.0
0.0004250025999999996,1.2847707,7.166825,-0.7569513,10.0
0.0004250026156249996,1.2847703,7.166825,-0.84032744,10.0
0.0004251955843750005,1.2778591,7.1664276,-0.8401291,10.0
0.000429999,1.1060225,7.1508064,-0.8363937,10.0
0.00042999999999999994,1.1059929,7.150802,1.8724285,10.0
0.00043000099999999995,1.1059835,7.150798,6.3871317,10.0
0.000430003,1.1060008,7.150789,9.998894,10.0
0.00043029200000000144,1.1096814,7.149527,9.99889,10.0
0.00043500099999999996,1.1698649,7.131134,9.99883,10.0
0.0004350015999993086,1.1698726,7.131132,9.99883,10.0
0.00043500159999972587,1.1698726,7.131132,9.99883,10.0
0.0004350015999999643,1.1698726,7.131132,9.99883,10.0
0.0004350015999999717,1.1698726,7.131132,9.99883,10.0
0.0004350015999999866,1.1698726,7.131132,9.99883,10.0
0.00043500159999999036,1.1698726,7.131132,9.99883,10.0
0.0004350015999999996,1.1698726,7.131132,9.99883,10.0
0.00043500259999999964,1.1698369,7.131129,-0.7545449,10.0
0.00043500261562499963,1.1698364,7.131129,-0.8379033,10.0
0.0004352105843750006,1.1624238,7.130396,-0.8376802,10.0
0.000439999,0.9920281,7.107892,-0.83358026,10.0
0.00043999999999999996,0.9919987,7.1078863,1.8745673,10.0
0.000440001,0.99198943,7.1078806,6.3881454,10.0
0.000440003,0.9920072,7.107869,9.999008,10.0
0.00044030700000000154,0.99593776,7.106108,9.999004,10.0
0.000445001,1.0569149,7.081158,9.998943,10.0
0.0004450015999997259,1.0569228,7.0811553,9.998943,10.0
0.00044500159999997173,1.0569228,7.0811553,9.998943,10.0
0.00044500159999998664,1.0569228,7.0811553,9.998943,10.0
0.0004450015999999904,1.0569228,7.0811553,9.998943,10.0
0.0004450015999999978,1.0569228,7.0811553,9.998943,10.0
0.00044500159999999965,1.0569228,7.0811553,9.998943,10.0
0.00044500259999999967,1.0568873,7.08115,-0.75193787,10.0
0.00044500261562499966,1.0568868,7.08115,-0.8352769,10.0
0.0004452255843750007,1.0489923,7.080053,-0.8350244,10.0
0.000449999,0.8803386,7.051032,-0.8304908,10.0
0.00045,0.8803094,7.051025,1.8769124,10.0
0.000450001,0.8803004,7.0510178,6.38925,10.0
0.00045000300000000003,0.8803187,7.0510035,9.99912,10.0
0.00045032200000000164,0.884525,7.048723,9.999116,10.0
0.000455001,0.9465777,7.017589,9.999053,10.0
0.0004550015999997259,0.9465857,7.0175858,9.999053,10.0
0.00045500159999997176,0.9465857,7.0175858,9.999053,10.0
0.0004550015999999904,0.9465857,7.0175858,9.999053,10.0
0.0004550015999999997,0.9465857,7.0175858,9.999053,10.0
0.0004550025999999997,0.94655055,7.0175796,-0.74910694,10.0
0.0004550026156249997,0.94655,7.017579,-0.8324249,10.0
0.0004552405843750008,0.9381955,7.016093,-0.83213717,10.0
0.00045999899999999984,0.7715675,6.9809484,-0.8270796,10.0
0.00046,0.7715387,6.98094,1.879498,10.0
0.000460001,0.77153,6.9809318,6.3904595,10.0
0.0004600029999999999,0.7715489,6.9809146,9.9992285,10.0
0.00046033700000000136,0.77605844,6.9780993,9.999224,10.0
0.000465001,0.8394504,6.941181,9.999161,10.0
0.00046500159999972584,0.8394586,6.941177,9.999161,10.0
0.0004650015999999717,0.8394586,6.941177,9.999161,10.0
0.0004650015999999866,0.8394586,6.941177,9.999161,10.0
0.0004650015999999903,0.8394586,6.941177,9.999161,10.0
0.00046500159999999775,0.8394586,6.941177,9.999161,10.0
0.0004650015999999996,0.8394586,6.941177,9.999161,10.0
0.0004650025999999996,0.83942384,6.9411693,-0.7460232,10.0
0.0004650026156249996,0.83942324,6.9411693,-0.82931805,10.0
0.0004652555843750008,0.8306325,6.939274,-0.82898754,10.0
0.00046999899999999997,0.6662958,6.898424,-0.8232854,10.0
0.00046999999999999993,0.66626734,6.8984146,1.88237,10.0
0.00047000099999999995,0.66625905,6.8984046,6.391794,10.0
0.000470003,0.6662787,6.8983855,9.999333,10.0
0.00047035200000000173,0.67112035,6.895025,9.999329,10.0
0.00047500099999999996,0.736096,6.852745,9.999264,10.0
0.00047500159999972586,0.7361044,6.85274,9.999264,10.0
0.0004750015999999717,0.7361044,6.85274,9.999264,10.0
0.0004750015999999866,0.7361044,6.85274,9.999264,10.0
0.00047500159999999035,0.7361044,6.85274,9.999264,10.0
0.0004750015999999996,0.7361044,6.85274,9.999264,10.0
0.00047500259999999964,0.73607004,6.852731,-0.7426499,10.0
0.00047500261562499963,0.7360695,6.852731,-0.82591945,10.0
0.0004752705843750009,0.726868,6.8504114,-0.825536,10.0
0.000479999,0.5650693,6.804296,-0.8190232,10.0
0.00047999999999999996,0.5650413,6.8042855,1.8855922,10.0
0.000480001,0.5650334,6.8042746,6.393283,10.0
0.000480003,0.56505394,6.804253,9.999434,10.0
0.00048036700000000183,0.57025766,6.8003426,9.99943,10.0
0.000485001,0.63704133,6.7531424,9.999363,10.0
0.0004850015999997259,0.63705003,6.7531366,9.999363,10.0
0.00048500159999997173,0.63705003,6.7531366,9.999363,10.0
0.0004850015999999904,0.63705003,6.7531366,9.999363,10.0
0.00048500159999999965,0.63705003,6.7531366,9.999363,10.0
0.00048500259999999967,0.6370161,6.753127,-0.7389394,10.0
0.00048500261562499966,0.6370156,6.7531266,-0.8221809,10.0
0.000485285584375001,0.6274302,6.7503734,-0.82173085,10.0
0.0004899990000000001,0.46839708,6.69945,-0.81417,10.0
0.00049,0.46836954,6.699438,1.8892564,10.0
0.000490001,0.46836215,6.699426,6.394965,10.0
0.000490003,0.4683836,6.699403,9.999532,10.0
0.0004903819999999979,0.47398028,6.694944,9.999526,10.0
0.000495001,0.5427754,6.6432805,9.999457,10.0
0.0004950015999999719,0.5427844,6.643274,9.999457,10.0
0.0004950015999999868,0.5427844,6.643274,9.999457,10.0
0.0004950015999999905,0.5427844,6.643274,9.999457,10.0
0.0004950015999999998,0.5427844,6.643274,9.999457,10.0
0.0004950025999999998,0.54275095,6.6432633,-0.7348281,10.0
0.0004950026156249998,0.5427504,6.6432633,-0.81803846,10.0
0.000495300584374998,0.5328093,6.6400714,-0.8175027,10.0
0.0004999990000000001,0.3767501,6.584812,-0.80853814,10.0
0.0005,0.37672308,6.5848,1.8935033,10.0
0.000500001,0.37671623,6.584787,6.3969035,10.0
0.0005000030000000001,0.37673873,6.584761,9.999623,10.0
0.0005003969999999978,0.3827597,6.5797606,9.999618,10.0
0.000505001,0.45374817,6.5241046,9.999546,10.0
0.000505001599999972,0.4537575,6.5240974,9.999546,10.0
0.0005050015999999905,0.4537575,6.5240974,9.999546,10.0
0.0005050015999999998,0.4537575,6.5240974,9.999546,10.0
0.0005050025999999998,0.45372462,6.524086,-0.7302287,10.0
0.0005050026156249998,0.45372412,6.5240855,-0.81340414,10.0
0.0005053155843749979,0.44345635,6.5204563,-0.8127547,10.0
0.0005099989999999997,0.29056093,6.461346,-0.801819,10.0
0.00051,0.2905345,6.4613323,1.8985645,10.0
0.0005100009999999999,0.2905282,6.461319,6.399201,10.0
0.0005100029999999998,0.2905518,6.461292,9.999709,10.0
0.000510411999999997,0.29702866,6.4557614,9.999703,10.0
0.000515001,0.3703705,6.3965926,9.99963,10.0
0.0005150015999999719,0.37038016,6.396585,9.99963,10.0
0.0005150015999999904,0.37038016,6.396585,9.99963,10.0
0.0005150015999999997,0.37038016,6.396585,9.99963,10.0
0.0005150025999999997,0.37034792,6.3965726,-0.72501624,10.0
0.0005150026156249997,0.3703474,6.3965726,-0.8081519,10.0
0.0005153305843749978,0.35978281,6.3925114,-0.8073462,10.0
0.000519999,0.21022466,6.330043,-0.7934478,10.0
0.00052,0.21019885,6.3300285,1.9048636,10.0
0.000520001,0.21019314,6.330014,6.4020457,10.0
0.000520003,0.21021794,6.3299856,9.99979,10.0
0.0005204269999999976,0.2171821,6.323943,9.999783,10.0
0.000525001,0.29301518,6.261749,9.999707,10.0
